text,label
"Cabor Gagal di Asian Games 2023, Siap-siap Tak Didukung Pemerintah!",0
Aplikasi Body Temperature Diary bisa mengukur suhu tubuh kita sendiri tanpa harus beli alat test,1
Feminisme Adalah Gerakan Kesetaraan Gender Perempuan di Berbagai Bidang,0
"Jakarta Absen di Kalender Formula E 2024, Ketua DPRD: Pemilu Harus Dihargai",0
Tangkapan Layar Detiknews MENHAN Prabowo Subianto demi stabilitas terhadap pertahanan negara memperingkatkan Gatot Nurmantyo dan KAMI agar tidak bikin kisru di NKRI,1
Sederet Kesaksian Wakil Rektor di Sidang Perkara Korupsi SPI Unud,0
menteri kesehatan America sdh menandatangani persetujuan penggunaan chip 666 untuk virus corona,1
"Masuk Awal Musim Hujan Indonesia, Waspada Dampak Ini",0
"Lutut Bengkak hingga Tak Bisa Jalan, Apakah karena Asam Urat Dok?",0
Partai Kebangkitan Nusantara Menyerukan PKI Jaya,1
Rekrutmen Perwira TNI/AU Tituler Melalui Whatsapp,1
"Hoaks, Surat Pendataan Pembangunan Ibu Kota Baru Catut BPPT",1
Operasi Marinir Kerajaan Inggris di Ukraina pada Maret 2023,1
"Hari Tulang dan Sendi Sedunia 19 Oktober, Tujuan dan Faktanya",0
Anies Mengalami Kecelakaan di Tol,1
"Profil Mohammad Yamin, Tokoh yang Merumuskan Ikrar Sumpah Pemuda",0
"Gabung PAN, Verrell Bramasta Ingin Ubah Stigma Negatif soal Politik",0
Menjinakkan Bocah-Bocah Kosong ke Arena Politik,0
"Investor Jepang Tinjau Pembangunan IKN, Begini Progres Terbarunya",0
Mendikbudristek Apresiasi Program Transformasi Internasionalisasi USU,0
Bandara Kertajati Majalengka Hadiah dari Jokowi untuk Provinsi paling syaringah di Indonesia,1
Foto Di PERANCIS kerusuhan menghadirkan perampokan SUPER MARKET. Ternyata BACON (DAGING BABI) masih tersusun rapi di raknya,1
Dugaan Penyebab Keretakan Jembatan Kaca Kampung Warna-Warni Malang,0
Megawati Usir Jokowi dari Istana Terkait Ijazah Palsu,1
"Safari di Kupang, Kaesang Tampung Usulan Dana Abadi Pendidikan Calon Imam",0
Partai Pandu Bangsa Dukung Prabowo di Pilpres 2024,0
Dana Bantuan Pemerintah Rp100 Ribu untuk Pelanggan Setia Telekomunikasi Selular Indonesia,1
Bamsoet Apresiasi Pelaksanaan Kejuaraan Lomba Tembak KASAL Cup 2023,0
"Terus Diganggu Cedera, MU Bikin Investigasi Internal",0
Shopee Bagikan Cashback Senilai Rp2 Juta Kepada Pengguna Aplikasi Shopee,1
"BERSEPEDA PAKAI MASKER, MAKAN KORBAN JIWA DI DENPASAR",1
Jangan Terlewat! Tonton Keseruan Babak Final AXIS Nation Cup 2023,0
PENETAPAN 17 PROGRAM PRIORITAS PEMBANGUNAN TNI OLEH PANGLIMA TNI MARSEKAL HADI TJAHJANTO,1
Foto Quick Count dari Situs Tirto Menangkan Prabowo,1
KPK BIKIN ANIES GAGAL NYAPRES SURYA PALOH NGAMUK SAMPAI BEGINI,1
Pertemuan Jokowi dan 3 Capres Dinilai Untuk Tepis Serangan soal Tak Netral,0
10 Pidato tentang Sumpah Pemuda Singkat dan Penuh Semangat,0
Australia Korbankan Warganya dalam Perang Melawan Indonesia,1
Respons Cak Imin soal Yenny Wahid Dukung Ganjar-Mahfud,0
Ganjar Bakal Keliling Ponpes di Lombok Bareng TGB Seusai Nonton MotoGP Mandalika,0
"Makna Kalimat Kedua dalam Ikrar Sumpah Pemuda, Berikut Penjelasannya",0
Korea-korea Melentinglah!,0
Jam Kerja Di Denmark 33 Jam Per Minggu,1
110 Tebak-tebakan Lucu untuk Menghibur Semua Usia,0
PELATIH PERSIS SOLO DIPECAT AKIBAT TIDAK LEPAS SANANTA KE ASIAN GAMES,1
KANTOR PUSAT NASDEM DIBAKAR AKIBAT SURYA PALOH INGKAR JANJI,1
Ini 4 Kebiasaan Buruk yang Bikin Usia Biologis Lebih Tua dari Kronologis,0
"SMK Minta Mobil Hybrid, Jokowi Kasih Mobil Listrik Wuling Air ev",0
Video Protes Muslim India,1
Panen Raya Sukadiri Tangerang Jadi Angin Segar di Tengah Kemarau,0
Putusan Mahkamah Agung Republik Indonesia Nomor 31 P/HUM/2022 menyatakan Pandemi Covid-19 telah berakhir,1
Akun Facebook Wali Kota Payakumbuh Riza Falepi,1
PKB Tunggu Sikap PDIP soal Gibran: Semoga Pilpres Tetap Dinamis,0
Nasib Orang Tanpa Kewarganegaraan di Jerman,0
"Ini sumbernya Din Syamsudin, Presiden Joko Widodo menolak menemui ulama dari Uzbekistan dan Xinjiang, Cina",1
Bendera Golkar yang Sempat Dicabut Satpol PP Karangasem Dipasang Lagi,0
Jokowi anak kandung dari SULAMI,1
Penjelasan Terkait Beredarnya Foto Kartu E-Money Prabowo-Sandi,0
Kenapa Banyak Buruh Thailand Jadi Korban Serangan Hamas di Israel?,0
Kesalahan Penggunaan HP Yang Bikin Boros Baterai,0
"Tingkat Pengangguran Pemuda RI Tinggi, Kemenko PMK Dorong Belajar Wirausaha di EHUb",0
"Ronaldo Didesak Dihukum Cambuk, Pemerintah Iran Membela",0
E KTP Yang Diproduksi China Sudah Dipasang Chip Untuk Menyadap Pembicaraan,1
Burger yang Diproduksi oleh McDonald s Mengandung Ammonia Hydroxide,1
Mendagri Pecat PJ Gubernur DKI Jakarta,1
Mahfud Benarkan Capres Bertemu Jokowi di Istana Siang Ini,0
Kominfo: Pemanfaatan Teknologi AI Bikin PDB RI Meroket Sampai Rp 5.820 Triliun,0
"Pemilu Di Australia Pendukung 02 Tidak Boleh Masuk, Alasan Waktu Sudah Habis",1
Holding BUMN Danareksa Bangun Pengelolaan Air Limbah Bawah Tanah Pertama di RI,0
Kourtney Kardashian Dilarang Bercinta Selama Hamil Demi Keselamatan Janin,0
20 Contoh Ceramah Hari Santri Nasional 2023 Kreatif dan Inspiratif,0
Sah! Awal Chairuddin Ketum PP PESTI 2023-2028,0
"5 Rekomendasi Street Food Area di Makassar, Ada Jajanan Kekinian-Tradisional",0
"Alibaba cs Jadi Investor Pesaing OpenAI Buatan China, Sumbang Rp 5,42 T",0
Fakta Seputar Futsal: Sejarah hingga Bedanya dengan Sepakbola,0
Melihat Papua dan Aceh Sejahtera Timor Leste Ingin Gabung Dengan Indonesia,1
Vaksin covid-19 fungsinya untuk mengontrol manusia bukan untuk kesehatan,1
"Luhut: Memilih Prabowo, Berarti Anda Menginginkan Ideologi Pancasila Dirubah, Termasuk Penghianat Bangsa",1
Penggunaan foto di post tulisan Pencak Silat Memeluk Semua yang Mencintainya,1
Yenny Wahid Resmi Jadi Cawapres Anies Baswedan,1
Investigasi Majalah Tempo Menyimpulkan Penolakan Israel adalah Sikap Resmi Pemerintahan RI dan PSSI,1
Video Pemuda Pemudi Ini Terkena Sindrom Tiktok,1
Video GENDERANG PERANG DI TABUH TNI SIAGA TEMPUR LAWAN MALAYSIA,1
"Kebijakan PNBP 2024, Kemenkeu Fokus pada Lingkungan dan Layanan",0
Atlet Karate Berjilbab Dilarang Bertanding Dalam Kompetisi Karate se-Jatim,1
PERAYAAN KEMENANGAN MAROKO,1
Waka MPR Ajak Masyarakat Bangun Kesadaran Pentingnya Pola Hidup Sehat,0
"Hamza Dalj asal Aljazair, hacker yang membantu Palestina dihukum mati",1
Lowongan Kerja Bagi Lulusan SMA/SMK di Satpol PP Surabaya,1
"Sederet Menteri-Wamen Dampingi Prabowo-Gibran ke KPU, Ini Daftarnya",0
"Pencapaian Medali Emas di Indonesia di Asian Games, Tahun Ini Oke Nggak?",0
"KABAR GEMBIRA Menag Fachrul Razi Tarik Ucapannya, Ibadah Haji 2020 Bisa Dilaksanakan, Ini Syaratnya",1
Tips Bangun Kebiasaan Membaca di Keluarga ala Mendikbud Nadiem & Dee Lestari,0
"VIRAL MALAM INI ! ROCKY GERUNG KENA AZAB, RUMAHNYA DI BAKAR BESERTA ISINYA LENYAP TAK TERSISA",1
"Pasang Baliho Gibran, Ketua DPAC PKB Muntilan Magelang Dipecat",0
"INI BUKTI ANIS BAS EDAN ANGGOTA ISIS, Bersama Syekh Yusuf Al-Qaradhawi pimpinan ISIS",1
DKPP Periksa Anggota KPU Pangkep Hasanuddin Kuna Diduga Kader Parpol,0
pak habib pilih musik nya punya Gad Elbaz (lagu yahudi) Hashem Melech,1
Festival Pustaka Sastra Tokopedia Bantu Perkuat Perlindungan HKI Penulis,0
Apa Itu Tepung Sagu? Ketahui Kandungan dan Manfaatnya untuk Kesehatan,0
Jawaban Ketus Romario Soal Rumor Ancelotti Latih Brasil,0
Kenapa Dinding Tebal dan Perabotan Bikin Sinyal Wifi Jelek? Ini Jawabannya,0
Hakim MK Manahan Bantah Dilobi Anwar Usman untuk Setuju Ubah Syarat Cawapres,0
Raja Charles III Proklamasikan Donald Trump sebagai Presiden Amerika yang Sah Pada Pilpres Amerika 2020,1
Ini Teknologi yang Buat Gambar di TV SHARP AQUOS XLED Tampak Nyata,0
Jakarta Dicoret dari Kalender Balap Formula E 2024!,0
Gerindra Sulsel Lirik Amran Sulaiman Jadi Ketua Tim Kampanye Prabowo-Gibran,0
Calon Laris! Mobil Listrik Rp 135 Jutaan Ini Sudah Bisa Dipesan,0
IMPORT KITA SAMPAI KE KONDOM BEKAS,1
Pesan Erick Thohir Ajak Anak Muda Biar Nggak Mager,0
Indonesia Lolos Semifinal AFF U-19,1
Andre Rosiade Apresiasi Makan Siang Jokowi dan 3 Capres: Perlu Dirutinkan,0
Pemain Ligue 1 Prancis Lakukan Aksi Teatrikal Sindir Penggunaan Gas Air Mata di Tragedi Kanjuruhan,1
Sepakbola Ajarkan Ancelotti Jalin Hubungan Antarmanusia,0
"Hidup Lagi Capek-capeknya, eh Ada Museum Patah Hati di Bandung",0
WHO Merencanakan Modifikasi Genetik Manusia Melalui Vaksinasi,1
Mobil Listrik Murah Wuling E200 Dijual di Indonesia,1
"KPPU Usut 44 Pinjol Kartel Bunga Utang, AFPI Buka Suara",0
Pengakuan Fadil Jaidi 'Si Paling Mager' yang Lagi Persiapan Full Marathon,0
Suara Uang Tunai Di ATM Suara Palsu Yang Dihasilkan Speaker,1
"10 Ide Kegiatan Memperingati Hari Sumpah Pemuda 2023, Seru dan Bermakna",0
Seluruh Mahasiswa Indonesia Gelar Konvoi Mendukung Anies Baswedan,1
"Hasto Bicara Kartu Truf, Nusron Ungkit PPP Ganti Ketum Lalu Dukung Ganjar",0
Promo Iklan Kacamata Ray Ban di Instagram,1
Whatsapp Berikan Hadiah Natal Berupa Paket Internet Gratis 35GB dalam 6 Bulan,1
Rumah Ahok Jadi Sasaran Pembakaran Warga Plumpang,1
Samsung Pamer Kamera Galaxy S24 Ultra Bikin iPhone 15 Pro Max Ketar-ketir,0
Sabam Sirait Meninggal Dunia Pada 17 April 2020,1
KPU: Surat Suara Mulai Dicetak 10 November,0
Bupati Bandung Dorong Produk Pertanian Tembus Pasar Malaysia-Singapura,0
5G Dapat Mengganggu Keamanan Penerbangan yang Berarti Juga Berbahaya Bagi Kesehatan Manusia,1
Tegak Lurus ke Jokowi Bikin Relawan Bobby Nasution Keluar dari PDIP,0
Foto Keluarga CEO BioNTech,1
"Gaya Thariq Halilintar Perdana Pamer Foto Bareng Aaliyah Massaid, Go Publik?",0
Mantan Komisioner KPU Wahyu Setiawan Adalah Keturunan PKI,1
"Garmin Venu 3 dan Vivoactive 5 Tiba di Indonesia, Ini Harganya",0
154 Warga Masih Ngungsi Akibat Kebakaran di TPA Rawa Kucing Tangerang,0
"Survei LSJ: 66,5% Responden Yakin Jokowi Endorse Prabowo-Gibran",0
7 Makanan Ini Bisa Merusak Ginjal Jika Terlalu Banyak Dikonsumsi,0
Foto Mahfud MD Mengaku Mirip Ashraf Ingin Nikahi BCL,1
Pemprov DKI Jakarta Beberkan Strategi Kendalikan Sampah,0
Chemtrail Gempur Jakarta pada 14 Februari Pukul 1 Tengah Malam,1
Gejala Skoliosis Ringan dan Cara Mengatasinya,0
Ini buktinya Prabowo bersama cucu PKI,1
Pesan Larangan Kendaraan Plat AD Solo ke Jogja,1
"Sir Jim Ratcliffe, Fans yang Bakal 'Naik Kelas' Jadi Pemilik MU",0
"Putus dari Travis Kelce, Sang Mantan Sampai Harus ke Psikolog",0
Narkoba dari China Melalui Tiang Pancang Proyek Infrastruktur,1
BADAI MENGHANCURKAN ISRAEL,1
Cacing Hidup di Sarden |  Living Worm in Sardine,1
Surat Edaran Walikota Palembang Soal Virus Corona,1
Foto Anak Rohingya Disiksa Komunis,1
Ribuan Penggemar Moge Hadiri Jambore Nasional II MBI di Bandung,0
Pesta Homo Seksual di Italia Sebelum Covid-19 Mewabah,1
Golkar Klaim Persiapkan Khofifah Perkuat TKN Prabowo-Gibran di Jatim,0
"Hari Inovasi Indonesia, Pengingat Pentingnya Budaya Inovatif",0
GAK PUNYA MUKA ANIES BAR BAR BONGKAR DANA KORUP YANG DI LAKUKAN PD1P,1
Kucing Berusia 30 Tahun atau Setara dengan 90 Tahun Umur Manusia,1
Daftar Hari Penting Tanggal 23 Oktober,0
Jokowi Resmi Tunjuk Ahok Sebagai PLT Gubernur DKI Jakarta,1
HERU BUDI BONGKAR KORUPSI ANIES DI DEPAN MEDIA,1
"Diet 7 Hari Dapat Turunkan Berat Badan Hingga 15 Kg, Apakah Bisa?",0
"Cerita Hilangnya Gitar Milik Gitaris Mocca, Bukan Punya Eross Sheila On 7",0
Kemenhub Gelar Raker soal Pentingnya Angkutan Perintis di Wilayah 3T,0
KPU Kota Bandung Targetkan 90 Persen Partisipan Pemilu,0
Transformasi Digital Hutama Karya Sukses Kebut Konstruksi-Diakui Dunia,0
7 Mobil Sedan Murah 2023 dengan Harga Kurang atau Pas Rp 125 Juta,0
PAK MAHFUD RESMI DAMPINGI ANIES DI PILPRES 2024 ATAS RESTU JOKOWI,1
Foto Jokowi bvngk4m saat pdip buktikan keinginan nya 3 periode,1
Cerita Irmandy: Mahasiswa MIT Asal RI di Balik Karya Raksasa di Gurun Amerika,0
Harga Xiaomi Redmi Buds 4 Terbaru dan Spesifikasi,0
Ngabalin Ungkap Bakal Ada Pertemuan Jokowi dan 3 Capres,0
"Bos Napoli Tak Senang Lihat Kinerja Rudi Garcia, Bakal Dipecat?",0
Pengurus IMI bantah ada korban jiwa di kecelakaan Reli Mobil APRC 2019,1
Isu Reshuffle Pekan Ini: Anggukan Jokowi dan Posting AHY soal Pertanian,0
Foto Bayi Selamat Dari Kecelakaan Pesawat Sriwijaya,1
Foto Detik-detik Polisi Maritim Swiss Menemukan Eril Kamil Di Sungai Aare Swiss,1
Video Gibran Marah Obrak Abrik Rumah Cak Nun,1
Surat Utang Ridwan Kamil,1
Cara Aqeela Calista Obati Kangen Syuting,0
Gambar Mark Zuckerberg Membawa Plakat Bertuliskan I Stand With Israel,1
Hasto Sebut Ada Kartu Truf Ketum Parpol Dipegang Terkait Pencalonan Gibran,0
Bermain HP Di Dekat Kompor Menyebabkan Kompor Meledak,1
Seluruh Hewan Percobaan Vaksin Covid-19 Terbukti Mati Karena Suntik Vaksin,1
Senapan Mematikan di Balik 22 Korban Tewas Penembakan Massal AS,0
Pesepakbola Christian Eriksen Terkena Serangan Jantung setelah Divaksin,1
Alasan di Balik Tangisan Di Giannantonio di Mandalika,0
Bangunkan saudara2mu #RakyatTahuKalianCurang,1
"Stafsus Ungkap Jokowi Dengarkan Harapan Anies, Ganjar, dan Prabowo",0
101 Pinjol Legal Berizin OJK Terbaru Oktober 2023 dan Ciri-cirinya,0
Potret Reka ulang Bentuk Wajah dari Mumi Firaun Ramses II,1
Projo NTB Antar Prabowo-Gibran ke KPU: Kami Anak Kandung Jokowi,0
MANTAN PRESIDEN RI KE 3 DI NOBATKAN SEBAGAI PEMILIK IQ TERTINGGI SEPANJANG SEJARAH MANUSIA NAMUN DI SIA SIAKAN OLEH BANGSA INDONESIA,1
4 Kerabat Kepala Daerah Nyaleg Dapil 4 DPRD Sulsel Punya Modal Basis Suara,0
Suramadu Macet Total Sambut Anies Baswedan,1
Jembatan Kaca Bromo yang Diresmikan Akhir November 2023 Sudah Diuji Kelayakan,0
Bantuan Sosial Rp1.2 Juta Rupiah untuk 9.8 Juta Masyarakat,1
"Nih yang bikin Covid, si jagoan Wall Street (Rockefeller Foundation)",1
Pertemuan Jokowi dan Prabowo adalah Setingan,1
Anies Baswedan Mendapat Karma atas Perilakunya,1
"Sri Sultan Hamengku Buwono X Katakan Cina dan Keturunannya Tidak Pantas Jadi Pemimpin di Bumi Nusantara dan Fakta Sejarah, Tionghoa adalah Satu-satunya Penghianat NKRI",1
Ricky Harun-Zaskia Sungkar Akui Kesegaran Le Minerale,0
Bioskop di Palangka Raya Kembali Buka di Tengah Persebaran Covid-19,1
"Harun Masiku Belum Tertangkap, Pukat UGM Ungkit Penangkapan Nazarudin",0
"TERLIBAT KUDETA PRESIDEN, DIJEMPUT PAKSA, ANIES BABAK BELUR BEGINI",1
Kapolda Jateng dan OKP Cipayung Plus Deklarasi Rumah Kebangsaan Se-Jateng,0
50+ Contoh Soal SKD CPNS 2023 Kategori TWK Lengkap dengan Pembahasannya,0
Foto berwarna Pertama dari Pesawat Ruang Angkasa China Zhurong yang mendarat di Mars,1
Foto Satelit Ungkap Ratusan Kendaraan Militer Israel Dekati Gaza,0
"Dilaporkan soal Renovasi Rumdis, Wabup Tanjabbar Hairan: Gorengan Politik",0
"Video Kondisi Gibran BERITA TERBARU HARI INI~ISTANA BANJIR TANGIS,VIRUS MENGGROGOTI TUBUHNYA HINGGA BEGINI~VIRAL NEWS JKW",1
Chicco Jerikho Nggak Akan Malas dari Kebiasaan Hidup Sehat Karena Ingat Hal Ini,0
Tangkapan Layar Grup WA Pendukung 02,1
AKHIRNYA!! DUNIA SETUJUI VAKSIN NUSANTARA,1
Ma'ruf Amin: Santri Harus Terdepan dalam Bangun Ekonomi Nasional,0
Menari di Trampolin Jadi Olahraga Baru yang Digandrungi Emak-emak Bandung,0
Ngasih Tip Housekeeping Hotel Minimal Berapa? Segini Kisarannya,0
Indonesia Tidak Bergabung ke Aliansi Strategis Militer Islam Sunni Karena Dianggap Merapat ke Komunis China,1
KIB dan KIR Deklarasi Prabowo Ganjar,1
Respons Jokowi soal Baliho Ganjar-Mahfud Dicopoti Saat Dirinya Kunker ke Bali,0
MAHFUD MD TUNTUT 5 MILIAR KE MK AKIBAT PENUNDAAN PEMILU,1
Ini Tokoh Terkenal Jatim yang Didambakan Demokrat Dukung Prabowo-Gibran,0
"Keberatan Angkut 27 Pesumo, Maskapai Gercep Cari Pesawat Tambahan",0
"ANCAM JEBLOSKAN KEPENJARA JOKOWI, GIBRAN TURUN TANGAN HADAPI AMIEN RAIS",1
"Relawan 'Pagi' Resmikan Posko, Pede Prabowo-Gibran Menang 1 Putaran",0
"Lampu Boleh Sama Putih tapi Cahayanya Beda-beda, Begini Penjelasannya",0
Din Syamsuddin: Saya Haqqul Yakin Warga Muhammadiyah Dukung Anies-Cak Imin,0
"Menkes Luncurkan 'Corporate University', Program Apa Lagi Nih?",0
Adobe Kenalkan Gaun Digital yang Dilengkapi AI,0
"Vaksin Astrazeneca, Pfizer, dan Moderna Berafiliasi dengan Bluetooth kecuali Sinovac",1
Cak Imin Yakin Bisa Kuasai 60 Persen Suara di Jatim,0
Pemblokiran Jalan di WKO Jelang Putusan MK,1
"Sempat Raib 23 Tahun, Catatan Tangan Imam Bonjol Muncul di Payakumbuh",0
Takbier Bir yang Sempat Jadi Kontroversi Diproduksi Di Arab Saudi!,1
Lowongan Kerja oleh PLN Wilayah Denpasar Oktober 2022,1
Mengupas Seberapa Canggih Teknologi Generative AI,0
"1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR",1
Klarifikasi Ridwan Kamil Terkait Tudingan Bermain Dua Kaki,0
"Padel Tennis, Olahraga Bule-bule di Bali yang Kini Makin Diminati",0
Tjahjo Kumolo meninggal karena Vaksin Covid-19,1
Menpora Tanda Tangan MoU Olahraga dengan Arab Saudi,0
Lirik Lagu Satu Nusa Satu Bangsa serta Maknanya,0
Relawan Anak Muda di Sultra Deklarasi Dukung Gibran Jadi Cawapres 2024,0
"Jangan Panik, Seseorang yang Terinfeksi Covid-19 Varian Omicron Dapat Sembuh Setelah Mengonsumsi Paracetamol 500 mg, Vitamin C 1000 mg, dan Vitamin D3 1000 IU",1
diteriakkan nama Prabowo,0
"UYM: Prabowo Masih Kurang Cocok Jadi Menhan, Harusnya Coba Menjabat Dari Ketua RT Dulu",1
"Dukung Industri Kreatif, Pameran Audio, Visual dan Lighting Digelar di RI",0
Anwar Usman Bantah Lobi Hakim MK Lain Terkait Putusan Batas Usia Cawapres,0
Video JOKOWI AKUI SUDAH GAGAL SEBAGAI PRESIDEN & AKAN SERAHKAN SEMUA JABATAN PRESIDEN ke PRABOWO ?,1
6 Contoh Amanat Pembina Upacara Peringatan Hari Sumpah Pemuda 2023,0
Zulhas Ungkap Pertama Kalinya Indonesia Diundang ke Pertemuan Mendag G7,0
Aktivis 98 Rahmat Pulungan: Kehadiran Gibran Itu Ijtihad Politik Jokowi,0
Surat Donasi Tempat Ibadah Oleh Pemkab Gresik,1
Sejarah dan Makna Peristiwa Sumpah Pemuda 28 Oktober,0
Marc Marquez tiba di Bandara Internasional Sultan Hasanuddin lanjut menuju kediaman Daeng Naba Tukang Urut,1
Momen Ganjar Makan Malam Bareng Warga Desa Karangpucung Purbalingga,0
Awan Berbentuk Topi di Gunung Rinjani Tidak Berdampak Gempa,1
Rudy Hartono Meninggal Dunia (Lagi),1
Politisi Golkar: Jokowi Tak Pernah Beri Arahan ke Parpol soal 3 Periode,0
Pameran Seni Imersif Imagispace Hadir di Indonesia Design District PIK 2,0
"Lowongan Kerja PT. Astra International, Tbk",1
Iriana Unjuk Jempol Lagi Sambil Goyang Ditanya soal Gibran Cawapres Prabowo,0
Pemimpin Masyarakat Adat Asli Amerika Dikorbankan Sebagai Persembahan Selama Epidemi,1
Lukas Enembe Seret SBY Dan Ketum Demokrat,1
"NASA Mau Bangun Pemukiman di Bulan, Bisa Beli Rumah di Sana?",0
"Mobil Dinas Presiden Baru, Harga berkisar 12 M, Dibeli Tahun 2020 saat Pandemi Copid",1
Mahfud Md Tanggapi Putusan MK-Wacana Hak Angket DPR Saat Diskusi di Makassar,0
VIDEO SUPORTER TIMNAS INDONESIA SAAT SEA GAMES 2023,1
Ternyata Sang Anak Sempat Kecewa Saat Mahfud Md Batal Cawapres di 2019,0
Melihat Kekuatan Anies-Ganjar-Prabowo Usai Putusan MK Versi 2 Survei,0
"Saya Di-PHK 2 Tahun Lalu dan Pesangon Belum Cair, Bagaimana Cara Menuntutnya?",0
"Hari Pos Sedunia 9 Oktober: Sejarah, Tema, dan Link Twibbon",0
"Surya Paloh Apresiasi Pertemuan Jokowi dengan Anies, Ganjar dan Prabowo",0
Terciduk! Diduga Oknum BAIS TNI PROVOKASI Massa di Aksi 22 Mei dan Menyudutkan POLRI,1
Penanganan Stunting dan Sampah Jadi Prioritas Penganggaran 2024 di Jabar,0
Rumah Pribadi di Jakarta Utara Jadi Persembunyian TKA Ilegal,1
Benarkah Sakit dan Bengkak di Area Lutut Bisa Dipicu Asam Urat?,0
ASN Pemkot Medan Bakal Pakai Baju Kasual Setiap Selasa Mulai November,0
SBY Sudah Telepon Moeldoko Suruh Jokowi Akui Kekalahan,1
RIDWAN KAMIL KERAHKAN SEMUA WARGA JABAR UNTUK MENANGKAN ANIES DI PILPRES 2024,1
"Pencemaran Udara: Pengertian, Penyebab, Dampak, dan Contohnya",0
"20 Menu Diet Sehat dan Bernutrisi untuk Tubuh, Ada Dada Ayam",0
"Embung Sanur Dibuka untuk Umum, Bisa Jogging dan Wisata",0
Tentang Teknologi Deepfake Bikin Jokowi Seolah Fasih Mandarin,0
Telegram Membagikan Voucher Pulsa Gratis Bagi Pengguna Senilai Rp500 Ribu,1
Israel Tembakkan Senjata Baru Iron Sting ke Lokasi Hamas,0
"JOKOWI STRES, GIBRAN DIPASTIKAN DIHUKUM MATI",1
"Pertandingan Liga 1, PSIS Semarang Vs Persebaya Diselenggarakan Tanpa Penonton",1
Xiaomi dan Alibaba Tanam Modal ke Startup Pengembang Saingan ChatGPT Asli China,0
Ribuan warga Baduy sudah bergerak menuju Ibukota,1
Video HAKIM & JAKSA TERKEJUT! ARAB SAUDI & MUI AKAN PASANG BADAN BEBASKAN HABIB RIZIEQ DARI JERUJI BESI!,1
JERMAN TELAH MENGHENTIKAN SEMUA VAKSIN COVID-19,1
KPU Anulir Keputusan Peserta Pemilu 2024,1
Satpol PP Jembrana Ultimatum Parpol Turunkan Baliho Liar,0
Detik detik Adian Napitulu Permalukan SBY Saat Live TV Nasional,1
Video Badak Terlepas di Jalanan Umum Saat Kerusuhan Prancis,1
Teknologi AI Makin Canggih Tapi Ada Juga Sisi Gelapnya,0
"Subaru Kenalkan Pesawat, Tanda Mereka Serius di Dunia Aviasi?",0
"Kitab Kuning: Definisi, Asal-usul dan Isi yang Dipelajari Santri",0
Rio Rizki Bukan Peraih Medali Emas Termuda Di ASIAN Games 2018,0
China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet,1
Pemkab Bandung Barat Siapkan Rp 62 M untuk Pemilu 2024,0
"DAHSYATNYA FITNAH CORONA, ketakutan para elit global akan kebangkitan umat Islam",1
Surat Edaran Kementerian Koordinator Perekonomian Republik Indonesia untuk Sponsorship Penerbitan Buku,1
"Kim Kardashian Rilis Bra Berputing, Alasannya Ini Auto Diolok-olok Netizen",0
Pengusaha di Parepare Keluhkan Omzet Turun 30% Imbas Listrik Sering Padam,0
Ini Sosok Penyemangat Nunung untuk Cepat Pulih dari Kanker Payudara,0
Wapres Ma'ruf Kunker ke Papua Usai Groundbreaking Masjid-RS di Makassar,0
Tutorial Mendapat Kuota Gratis 20GB dari Program Covid-19,1
Membedah Visi-Misi Pariwisata dan Ekonomi Kreatif Pasangan Ganjar-Mahfud,0
Pria Bule yang Hadir pada Debat Pilpres Perdana ialah Konsultan Politik Prabowo Sandi,1
Gisella Anastasia dan Gading Marteen Resmi Rujuk,1
Tanggal 20 Oktober 2023 Memperingati Hari Apa? Ada Hari Osteoporosis,0
Ini Daftar Visi Misi dan Program Kerja Ekonomi Anies-Cak Imin,0
Sengitnya Berebut Juara dan Hadiah Ratusan Juta di AXIS Nation Cup 2023,0
OPPO Find N3 Flip: Desain Elegan & Ketahanan hingga 600.000 Lipatan,0
"7 Makanan Agar Sperma Tidak Encer, Bapak-Bapak Wajib Coba",0
"Mengenal Pantai Sorake, Surga Selancar Kelas Dunia di Pulau Nias",0
Ada Ruang Khusus Para Dewa di Kuil Romawi Kuno yang Ditemukan di Italia,0
ITU SIAPA BRO??? PRESIDEN INDONESIA BRO,1
"Trias Politica, Pembagian Tiga Kekuasaan Pemerintahan",0
Inikah Motor Baru Suzuki yang Meluncur di Indonesia Pekan Depan?,0
Foto Wanita Mengenakan Kaos Berisi Tulisan Umpatan Untuk Anies,1
"4 Produk Kebahasaan dan Kesastraan Baru di KBI XII, Ada KBBI Daring VI",0
"Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000",1
"OPPO Find N3, Smartphone Foldable Pertama yang Diproduksi di Indonesia",0
Menpora Dito: Bulutangkis Gagal di Asian Games 2023 karena...,0
Undian Resmi Whatsapp Rp175 Juta,1
"Video BERITA VIRAL ~ YUSRIL GANDENG HOTMAN PARIS, BIKIN SBY & AHY TAK TERTOLONG ~ BERITA TERBARU",1
"Bencana Kelaparan di Yahukimo, Menko Muhadjir Segera Terbang ke Papua",0
"KPU Sulsel Akan Cetak 6.816.579 Surat Suara Pemilu 2024, Ini Sebarannya",0
