text,label
Satpol PP Jembrana Ultimatum Parpol Turunkan Baliho Liar,0
Surat Edaran Walikota Palembang Soal Virus Corona,1
Video Pengibaran Bendera Bertuliskan Kalimat Tauhid,1
"Tekuni Riset Biologi gegara Suka Spiderman, Avriz Dapat Beasiswa Kuliah di Amerika",0
"Satria-1 VS Starlink Kasih Akses Internet di Pelosok RI, Ini Kata Bakti Kominfo",0
"Tragedi 98 Terjadi, Jutaan Massa Serang Aparat dan Lengserkan Jokowi",1
"Gibran Cawapres, Hasto Ngaku Dapat Cerita Kartu Truf Ketum Parpol Dipegang",0
"Ini fakta baru: Salah satu Pegawai KPK yang tidak lulus TWK adalah PATAR GULTOM, Adik Sang Ketua PGI",1
"PDIP Sebut Gibran Pembangkang, Projo: Itu Hanya Framing",0
JOKOWI TUNJUK AHOK JADI PIMPINAN IBU KOTA BARU NUSANTARA,1
Armand Jadi Ketua Umum Triathlon Indonesia,0
Bantuan Uang Rp80 Juta dari Dinas KUKM Babel Melalui Telepon,1
Microsoft Mengembangkan Implan Chip Mikro Untuk Mengumpulkan Informasi Vaksin COVID-19,1
"Lirik Lagu Bangun Pemudi Pemuda, Makna dan Profil Penciptanya",0
"Weekend Seru, Arung Jeram Dulu di Sungai Citarik",0
Pelapor Sebut Ketua MK Melobi Kolega untuk Muluskan Putusan Usia Capres,0
Johnny Plate: Apa Benar Pendapat bahwa Saya Jadi Tersangka karena Politik?,0
Info Perubahan Tarif BNI,1
"Menpora Dito di Sidang: Nama Saya Dipertaruhkan, Tanggung Jawab ke Presiden",0
Rekrutmen Perwira TNI/AU Tituler Melalui Whatsapp,1
"Viral Lulusan ITB Menggelandang di Jalanan Demak, Disebut Depresi gegara Cinta",0
"Rutin Gelar Nobar Sepakbola, Segini Biaya yang Dikeluarkan Pemkot Solo",0
Foto Dua NYONYA BESAR dari klan cendana mengawal aksi demo nenolak RUU HIP,1
Pemain Juventus Nicolo Fagioli Diselidiki atas Dugaan Judi Ilegal,0
"Manfaatkan Limbah Cangkang, Mahasiswa UB Ciptakan Baterai Kendaraan Listrik",0
Lalu Gita Bantah Jokowi Beri Instruksi Menangkan Salah Satu Paslon di Pilpres,0
Vaksin Covid-19 Mengandung Logam,1
KSAD Jenderal Andika Perkasa Adu Otot dengan Tentara Amerika Serikat,1
"Kasus Sebar Hoax Naik Penyidikan, Rocky Gerung Bakal Diperiksa Lagi",0
Kantor Staf Kepresidenan Mengklarifikasi Bahwa Tidak Ada Dokumen Penting Negara yang Hilang Pada Kasus Pencurian Terhadap Stafnya,0
pengawal biden sekarang dari pasukan Cina,1
"Pecahkan Kata Gulungan Kuno, Mahasiswa Ilkom Ini Gaet Rp 630 Juta",0
DPRD Sulsel Ungkap Proyek Stadion Mattoanging Akan Dianggarkan di APBD 2024,0
2 Tahun RS Mandaya Royal Puri Beri Layanan Komprehensif bagi Pasien,0
"Sidang Umum IPU, Fadli Zon Serukan Buka Blokade Gaza dan Kritik PBB",0
"GEMPAR!! PRESIDEN TEMPUH LANGKAH HUKUM, TUDUHAN SURYA PALOH LANGSUNG DI SIKAPI TEGAS.",1
Apakah Sir Jim Ratcliffe Akan Jadi Bonekanya Glazer?,0
Main Event Piala Presiden Esports 2023 Resmi Digelar,0
"Tanda-tanda Usia Biologis Lebih Tua Ketimbang Kronologis, Wajah 'Boros' Juga Termasuk",0
Valentino Rossi Menanggapi Unboxing Ilegal Motor Tim Ducati,1
Video Pesawat Menyemprotkan Zat Yang Dapat Membuat Orang Sakit Tenggorokan dan Demam,1
"Bela Gibran yang Dikritik Djarot PDIP, Fahri Hamzah Bicara soal Party ID",0
Bocoran dari Luhut: Kereta Cepat Nyambung ke Surabaya Mau Digarap China,0
Foto Presiden Jokowi dengan Narasi Mengakui Bahwa Marahnya Menggunakan Teks,1
Partai Golkar Mengajukan Surat Permohonan Pembatalan Hasil Pilpres,1
25 Link Twibbon Hari Sumpah Pemuda ke-95 dan Cara Pakainya,0
"Ketentuan Seragam Upacara Hari Sumpah Pemuda 2023, Ganti Jadi Ini",0
REDAKSI LIPUTAN 6 SCTV: Tidak Pernah Revisi Quick Count,0
"Anies: Singkatan AMIN Bukan Hasil Konsultan, Ini Ketemunya dari Langit",0
Poster Habib Rizieq Shihab Tarik Dukungan Terhadap Prabowo,1
AHY Dilantik Menjadi Menkopolhukam Gantikan Mahfud MD,1
E KTP Yang Diproduksi China Sudah Dipasang Chip Untuk Menyadap Pembicaraan,1
"Baju Desain SMKN 1 Batu Bakal Ramaikan JMFW 21 Oktober, Seperti Apa Wujudnya?",0
PSI Nilai Jokowi Bertemu 3 Capres untuk Minimalkan Potensi Konflik,0
Pj Gubernur Sulsel Akan Ajak Kemenpora Bahas Anggaran Khusus Mattoanging,0
Daftar Juara Piala Presiden Esports 2023,0
Bahaya Menyebarkan Ucapan Selamat Dengan Gambar dan Video,1
Tangkapan Layar Berita Media Daring Berjudul Presiden Jokowi Marah Karena Kualitas Tenaga Kerja RI Masih Rendah dengan Tambahan Narasi Ini adalah salah satu faktor kenapa kami melakukan impor TKA besar-besaran dari China,1
Klarifikasi Bukalapak Terkait Kabar Peretasan Situsnya,0
"Sambut Pemilu 2024, Bisnis Percetakan di Sleman Mulai Banjir Orderan",0
"Pemkab Selayar Teken NPHD Pemilu 2024, Anggaran Naik 4% Jadi Rp 33,3 M",0
"DEMI TIGA PERIODE, JOKOWI RELA BAYAR 500 TRILIUN KE BAWASLU DEMI JEGAL ANIES",1
Sepucuk Surat Dari Teman di Arab Saudi,0
Video Al Jazeera: Tiga Warga Ukraina Ditangkap di Qatar Setelah Menggambar Lambang Swastika,1
Beredar Nama-nama Menteri dan Pejabat Setingkat Menteri Kabinet Jilid II yang diputuskan Jokowi Ma ruf di Istana Bogor,1
Video Pidato Anti-Islam di Parlemen Perancis,1
Puan Sisipkan Pesan Etika Politik di Video Kompilasi Ketemu SBY-Paloh,0
RIDWAN KAMIL KERAHKAN SEMUA WARGA JABAR UNTUK MENANGKAN ANIES DI PILPRES 2024,1
Klaim Hadi Pranoto Soal COVID-19,1
Bocoran Informasi Penting Valid Pola Kecurangan Sistem Penghitungan Suara KPU Dengan Modus Nomor 01 dan 02,1
Jadwal Vaksinasi Massal di Royal Plaza Surabaya Tanggal 2-6 Agustus 2021,1
Heboh! Pernyataan Dokter Indonesia Soal Covid,1
"Burung Penyanyi Andal, Bagaimana Suaranya Dihasilkan?",0
Akun WhatsApp Kepala Pusbindiklatren Kementerian PPN/Bappenas Wignyo Adiyoso +62 812-9927-404,1
"AKHIRNYA TERBONGKAR || AGENDA MAKAR 212, MAHFUD MD TURUN TANGAN PERINTAHKAN APARAT SIKAT OMPONG NOVEL",1
Ini Seragam Baru Kontingen Indonesia di Asian Para Games 2023,0
Adian yang Enggan Pusing Mikirin Gibran,0
"Baliho Ganjar-Mahfud Dicopot, PPP Bali: Aparat Pemerintah Hati-hati Menertibkan",0
"Dicalonkan Jadi Ketum PESTI, Awal Chairuddin Ingin Majukan Soft Tennis RI",0
PDIP PANIK TOTAL!! GANJAR PUAN KELUAR DARI DAFTAR CAPRES 2024,1
RIBUAN ORANG SAMBUT ANIES BASWEDAN DI BANDUNG,1
Artikel Tentang Kemunculan Dabbah di Israel,1
"Jokowi: Posisi RI Jelas dan Tegas, Kekerasan di Gaza Harus Dihentikan!",0
"Sampah Juga Menggunung di Kotagede Jogja, Begini Kondisinya",0
Ketua Golkar Jatim Sebut Prabowo-Gibran Menang Pilpres Sebelum Bertanding,0
Emil Dardak Harap Khofifah Gabung Tim Kampanye Prabowo-Gibran,0
Penjualan Kalender Police News 2022 oleh Polda Jateng Seharga Rp100 Ribu,1
Pasti ada yang naruh bom sama tukang gojek agar Islam pun di sudutkan di tuduh teroris,1
Viral Pria Curhat Sering 'Beser' Tak Tahunya Gejala Awal Kanker Limfoma,0
Ngabalin Ungkap Bakal Ada Pertemuan Jokowi dan 3 Capres,0
"Vaksin Bermasalah dan Mengerikan, Disuntik Bisa Menjadi Sakit dan Sekarat",1
Foto Spanduk KAMI OPTIMIS PAK JOKOWI TAK AKAN BOHONG DAN INGKAR JANJI LAGI,1
"Amien Rais Sentil Ketua MK Anwar Usman: Dulu Takut Allah, Ternyata Takut Ipar",0
"26% Pemuda Jatim Menerima Politik Dinasti di Pilpres 2024, 33% Menolak",0
PPP Putar Haluan Deklarasikan Dukung Anies Baswedan,1
"Fasilitas RS Wirasakti Makin Lengkap, Pangdam Udayana Resmikan 4 Ruangan",0
"Enuh, Kamu di Mana?",0
"Tangisan Pilu Fabio Diggia di MotoGP Mandalika, Apa Sebabnya?",0
"Ketahuan Ingin Jegal Anies Baswedan, KPU Tolak Pendaftaran Ganjar Pranowo Jadi Capres",1
Kesalahan Penggunaan HP Yang Bikin Boros Baterai,0
Kampus Pemujaan Setan di Bandung,1
Akun WhatsApp Wakil Bupati Sukoharjo Tawarkan Bantuan Sejumlah Dana,1
"Bis Surat Hilang Ditelan Zaman, Kini Jadi Pemanis Trotoar",0
Pertamina Grand Prix of Indonesia 2023 Torehkan Prestasi bagi Indonesia,0
227 Perguruan Tinggi Teken Kerja Sama Praktisi Mengajar Angkatan 3,0
Dari Baanjung Petani Sanipah Kutai Kartanegara Menolak Punah,0
Ahli Gizi Ungkap 5 Makanan Super yang Bagus Dikonsumsi Pria,0
Video saya usia udah 25baru sadar kalo KTP ada chip GPS nya,1
PDIP USUL KE PEMERINTAH AGAR PESANTREN DI TUTUP SELURUH INDONESIA,1
"Beredar Video Jokowi Fasih Mandarin, Kominfo: Editan AI Menyesatkan!",0
"Selain Haji dan Umroh, Turis RI ke Arab Saudi buat Nonton Ronaldo dan F1",0
"Tegas, AHY Sebut Demokrat Komit Dorong Kemajuan Pertanian Nasional",0
Catat Nih! 5 Kiat Kelola Keuangan bagi Pasangan Muda ala Tokopedia,0
Presiden Israel Ancam Akan Buat Indonesia Seperti Palestina Jika terus Ikut Campur,1
"Riwayat Penyakit Prabowo Subianto: Stroke, Vertigo, dan Cuci Otak",1
Satu gambar bernilai seribu kata oleh Syamsia Hassani,1
"Draft Aturan Publisher Rights Sudah Final, Disahkan Jokowi Akhir 2023",0
Indonesia Tidak Bergabung ke Aliansi Strategis Militer Islam Sunni Karena Dianggap Merapat ke Komunis China,1
Pemasukan TikTok Digunakan untuk Mendirikan Kamp Konsentrasi Muslim Uighur China,1
Jalur ke Sirkuit Mandalika Macet Jelang Race MotoGP,0
Ini yang Akan Dibahas Ma'ruf Amin dengan 3 Bacawapres Jelang Pemilu,0
7 Lagu Nasional yang Cocok untuk Peringatan Sumpah Pemuda,0
"Murai Art Projects Gelar Pameran Seni Continuum, Langgar Batas Kreativitas",0
Pesan Wabup Klaten untuk Anak Muda di Hari Sumpah Pemuda Ke-95,0
Akun Twitter Kementerian Luar Negeri RI Unggah Video Porno,1
Toyota Bagikan 1000 Jam Tangan Pintar dan Smartphones dalam Rangka Perayaan Ulang Tahun Toyota yang Ke-100,1
Lari Menggunakan Jaket Akan Lebih Cepat Kurus,1
"Di Depan Santri Ponpes Jatim, Zulhas Cerita tentang Kemajuan Tiongkok",0
WhatsApp Kini Bisa Kirim Chat Tanpa Koneksi Internet!,1
Lowongan Kerja PT Pupuk Sriwidjaja,1
Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora,1
,1
Daftar Harga Tiket Pertandingan Persahabatan Indonesia VS Argentina,1
Jangan Terlewat! Tonton Keseruan Babak Final AXIS Nation Cup 2023,0
Iran Ingatkan Proksi Tak Akan Tinggal Diam Soal Gaza!,0
"Bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis.",1
"Saya Mau Dipidanakan karena Bantu Buat Paspor, Bagaimana Secara Hukum?",0
Pesan Larangan Kendaraan Plat AD Solo ke Jogja,1
Narkoba dari China Melalui Tiang Pancang Proyek Infrastruktur,1
KADER PDIP DESAK MEGAWATI PECAT JOKOWI,1
Ada Seminar-Pameran Nasional Hari Pangan Sedunia di Unpas Bandung,0
PBNU Minta Pengurus Ajukan Cuti Jika Jadi Timses Capres di Pemilu 2024,0
"ANIES POSITIF GAGAL NYAPRES, 120.000 KADER NASDEM INDRAMAYU, RAMAI-RAMAI TUNTUT INI",1
Kejagung Buka Opsi Pengembangan Kasus soal Rp 27 M yang Dikembalikan Maqdir,0
Rekayasa Lalu Lintas di Jalan Kemang Raya,1
Jokowi: Insentif Kartu Pra Kerja Bukan Berarti Gaji untuk Pengangguran,1
Isuzu Bawa Teknologi Ramah Lingkungan di JMS 2023 Lewat Truk Hidrogen,0
Vaksin Covid-19 Buatan Pfizer Berbentuk Vape,1
Mesin Aneh HAARP Terlihat di Langit Turki yang Menyebabkan Gempa Bumi,1
Link-Teks Amanat Pembina Upacara Hari Sumpah Pemuda 2023 Resmi Kemenpora,0
Link Untuk Mendapatkan 35 GB Kuota Gratis dari Operator,1
"Hanya Ada di Jepang! 5 Inovasi Canggih, Mesin Cetak Sushi hingga Robot Teh",0
Ini buktinya Prabowo bersama cucu PKI,1
"Rusia-China Veto Draf AS Soal Gaza, Dewan Keamanan PBB Gagal Lagi!",0
Kemendagri Tunjuk Akbar Ali Jadi Pj Wali Kota Parepare Gantikan Taufan Pawe,0
Sekjen PKS Minta Maaf Acara Senam Pagi AMIN di Depok Bikin Macet,0
Foto Batu Nisan dengan Kode QR di Jepang,1
10 Situs Nonton Anime yang Legal dan Bagus 2023,0
"Biasa Pesan Ayam Bakar Online, Pria Ini Kaget Ketika Makan Langsung di Warungnya",0
Megawati Usir Jokowi dari Istana Terkait Ijazah Palsu,1
"Indonesia Vs Brunei Malam Ini, Jalan Depan Balai Kota Solo buat Nobar",0
Gambar Jokowi Meminta Wakaf,1
Gibran Pimpin Pasukan Akan Tuntut Rocky Penjara Seumur Hidup,1
Misteri Jet Tempur Tercanggih Rusia Su-57 Absen di Ukraina,0
Menakar Peluang Kerabat Kepala Derah Berebut Kursi DPRD Sulsel Dapil 4,0
"Alasan Relawan Bobby Mundur dari PDIP: Kita Jokowisme, Dukung Prabowo-Gibran",0
Pelintiran Konteks Foto APD Hasil Ekspor Korea bertulisan Made Indonesia,1
Waka Komisi II DPR Sebut KPU Kebablasan Surati Parpol untuk Ikuti Putusan MK,0
SMK Tidak Boleh Lagi Buka Jurusan Komputer Jaringan,0
Tautan Subsidi Pulsa Rp250 Ribu dan Kuota 75 GB oleh Kemendikbud untuk Periode Desember,1
QATAR MENOLAK PENDARATAN PESAWAT TEAM SEPAK BOLA JERMAN YANG BERGAMBAR ATRIBUT LGBT.,1
Denda Mudik Rp100 Juta Pada 6-7 Mei 2021,1
JOKOWI AMBIL ALIH PDIP DAN DUKUNG PRABOWO,1
"ide menarik banget dari Kwik Kian Gie, Ayo, mulai 05 November s.d 05 Desember 2020 jangan belanja di mall",1
"Rangkaian Acara Puncak Hari Santri 2023, Digelar di Surabaya",0
"Apple Pecat Lima Karyawannya di China, Kenapa?",0
FIFA Jatuhkan Sanksi Pada PSSI Karena Pemalsuan Dokumen Stadion JIS,1
Hasto Ngaku Dapat Cerita Ketum Parpol soal Gibran Cawapres: Tekanan Kekuasaan,0
Atap Gedung Kantor Imigrasi Cilegon Ambruk Saat Pekerja Pasang Interior,0
Vaksin Covid-19 Mengandung Microchip Magnetik,1
"Jokowi Bertemu Relawan ABJ di Bali, Cerita soal Makan Siang dengan 3 Capres",0
"2 Hari Kunjungi Kupang, Kaesang Harap PSI dan Prabowo-Gibran Menang di NTT",0
lengan kanan dekap lengan kiri,1
MENGEJUTKAN ISTANA!! DUWET ANIES DAN SUSI AKHIRNYA DIRESMIKAN SURYA PALOH DAN PARPOL LAIN,1
"Buka STQH Nasional, Ma'ruf Ajak Masyarakat Jambi Tingkatkan Literasi Alquran",0
"Rice Cooker Gratis Segera Dibagi, Disperindag Sumut Mulai Proses Pendataan",0
Hendropriyono Dukung Mahfud Md di Pilpres 2024,0
Awan Berbentuk Topi di Gunung Rinjani Tidak Berdampak Gempa,1
Jokowi Resmi Tunjuk Ahok Sebagai PLT Gubernur DKI Jakarta,1
Video Artis Dessi Ratnasari Meninggall Dunia! Tangiss Sang Anak Pecah Terungkap Penyebabnya,1
Pembangunan Satpas Prototipe Polres Malang Capai 99 Persen Siap Diresmikan,0
Informasi 24 Agenda Komunis Internasional RRC pada Artikel Solopos,1
Beredar Risalah Rapat Pengangkatan Nama nama Menteri Kabinet Kerja Jilid II dengan Lambang Garuda dan Bertuliskan Koalisi Indonesia Maju,1
Lowongan Rumah Sakit Universitas Indonesia,1
"Singgung Penyalahgunaan Kekuasaan, Pengamat: Pemilu Sudah Ternodai",0
Almarhum Habibie di Formasi Jas Merah Mob UMM,1
Bos Blackberry John Chen Mau Pensiun Usai 10 Tahun Menjabat,0
Artikel CNN Seorang Dokter Merekomendasikan Vaksin Covid19 Disuntikkan di Alat Kelamin Pria,1
Inikah Motor Baru Suzuki yang Meluncur di Indonesia Pekan Depan?,0
IMPORT KITA SAMPAI KE KONDOM BEKAS,1
Tekan cancel dua kali sebelum masukkan kartu ATM,1
"Pakai Energi Terbarukan, Deltamas Menuju Kota Masa Depan Ramah Lingkungan",0
Jokowi Bertolak Kembali ke Tanah Air dari Riyadh,0
Eropa Kebut Proyek Investasi Demi Saingi Inisiatif Sabuk-Jalan Milik China,0
OVO Bagikan 1000 Jam Tangan Pintar dalam Rangka Perayaan Ulang Tahun OVO yang ke-60,1
"Klarifikasi LIPI Terkait Isu Pemusnahan Buku, Tesis, dan Disertasi",0
Pesan Telak KOPASSUS Untuk PKI Yang Sekarang Mulai Bangkit,1
vaksin Sinovac disebutkan memberi efek samping pembesaran alat kelamin,1
Gedung Pusat Shopee Kebakaran,1
Melampaui Regulasi Ekonomi Digital,0
"Sosok Syafwan, Anak Petani yang Kini Sukses Jadi Guru Besar Unja",0
Vaksin booster yg ke 2 harus bayar 100 Ribu,1
Guru Besar ITB Sebut Khasiat Tempe Bisa Kurangi Masalah Menopause-Kanker,0
Vaksin Covid-19 berbasis mRNA Dapat Mengubah DNA Manusia,1
Video Bukti Varian Omicron Hanya Dibuat-Buat,1
Najwa Shihab: KLARIFIKASI ATAS DISINFORMASI FOTO PERTEMUAN NAJWA DAN TOMMY SOEHARTO,1
PHK Besar-Besaran BCA Segera Terjadi,1
DONATUR MUSLIM INDONESIA-ARAB SUMBANG UNTUK PASANG IKLAN BERBAYAR,1
Video Serangan Udara yang Dilakukan Tentara India di POK (Pakistan Occupied Kashmir),1
"Terkait Drone China, Prabowo Mengatakan China Adalah Negara Sahabat",1
50 Siswi Cantik Audisi Offline Top 20 RRQ Mabar School Ambassador S2,0
Surat Penetapan Penerima Bantuan Fisik Pendidikan SMP oleh Kemendikbudristek,1
Jokowi Wanti-wanti Pj Kepala Daerah Tak Memihak di Pemilu 2024,0
Semua Anggota PDIP Meninggalkan Partai Demi Jokowi,1
Foto Jokowi Pakai Kaos Bertuliskan Aica Aibon,1
"3 Penyebab Rendahnya Realisasi APBD Makassar yang Baru Terealisasi 47,51%",0
"Covid-19 BUKAN Virus, Sumber : Kementerian Kesehatan Italy",1
"13 Link Nonton Film Gratis yang Aman, Drakor hingga Box Office",0
Jokowi Evaluasi Pj Kepala Daerah Tiap Hari: Begitu Miring-miring Saya Ganti,0
"Hadiahnya Banyak Banget! Yuk Ikut Event BTN Jakarta Run 2023, Buruan Daftar",0
"Yenny Wahid Merapat Ganjar-Mahfud, PKB: Nahdliyin Jatim Sudah Sadar Politik",0
Kemenhub Gelar Raker soal Pentingnya Angkutan Perintis di Wilayah 3T,0
Tabung Selam Dapat Digunakan sebagai Pengganti Tabung Oksigen Medis,1
"Hadirkan iPhone 15, Telkomsel Lanjut Rilis eSIM?",0
Johnny Plate dan Menpora Dito Sama-sama Klaim Belum Pernah Jabat Tangan,0
"Ada Kuliah Standar King's College London di Malang, Buka September 2024",0
Minum Air Es Setelah Makan Dapat Sebabkan Kanker,1
"Bahaya Asap Rokok pada Tumbuh Kembang Anak, Bisa Pengaruhi Psikologis",0
Terciduk! Diduga Oknum BAIS TNI PROVOKASI Massa di Aksi 22 Mei dan Menyudutkan POLRI,1
"Pesan Fadli Zon kepada SBY: Saya Kena Bully Setiap Hari, Masak Saya Dibilang Ikan Buntal",1
Wuhan China Orang berteriak gak karuan,1
Lengkap! Pidato Perdana Gibran Rakabuming Sebagai Cawapres Prabowo,0
Iran Tolak Hukuman Cambuk Cristiano Ronaldo,0
Laboratorium biologi China di Wuhan dimiliki oleh Glaxosmithkline,1
Surat Sosialisasi SINTA Versi 3 Oleh Ditjen Diktiristek Kemendikbudristek,1
Bejat! Guru SD di Langkat Cabuli 10 Siswi Saat Belajar di Sekolah,0
Aliansi Dokter Dunia Mengatakan Bahwa Varian Delta Tidak Ada,1
Video GENDERANG PERANG DI TABUH TNI SIAGA TEMPUR LAWAN MALAYSIA,1
Mansion Sports Entertainment Group Makin Eksis di Bidang Sportaiment,0
Politikus Golkar: Aura Kemenangan Prabowo-Gibran di Depan Mata,0
"Pelatih Timnas, Shin Tae Yong memutuskan tinggalkan Indonesia usai meraih Kemenangan",1
Infografis Larangan Bagi Pendatang Asing di Qatar Selama Piala Dunia 2022,1
RSCM Praktekkan Penyedotan Plug (Sumbatan) Vena/Saluran Darah,1
7 Contoh Kontravensi Beserta Pengertian dan Jenisnya,0
Mengenal Lebih Dekat 3 Pasang Capres-Cawapres 2024,0
AHOK DITETAPKAN JADI GUBERNUR DKI,1
PDIP Sebut Gibran Lakukan Pembangkangan Usai Jadi Cawapres Prabowo,0
Kemenparekraf Jamin Informasi Lembaganya Tidak Tertutup,0
"Mengenal Petruk, Tokoh Wayang di Spanduk yang Marak di Solo-Semarang",0
Ratusan Kader Demokrat Sambut Anies Baswedan,1
Jubir Anies Dorong Politik Dibiayai Publik demi Kurangi Korupsi Gila-gilaan,0
Pimpinan Muhammadiyah Cabang Mantrijeron Yogyakarta Ditangkap Densus 88,1
Lowongan Kerja PT AGS Waskita Karya dengan Sejumlah Biaya,1
Terungkap Tokoh Backingan Dalam Kasus Penembakan Habib Bahar bin Smith,1
Ganjar Cerita Sejak Muda Jadi Kader Partai: Tak Pernah Loncat Kanan-Kiri,0
Foto Gadis Remaja Tewas Dibuang Pacarnya ke Sungai,1
Perpisahan Taufan Pawe sebagai Wali Kota Parepare Dikemas Lewat Jalan Sehat,0
PAN Sebut Gibran Bukan Pembangkang tapi Pejuang,0
Peluncuran IPhone 12 bagi bagi 3.000 Ponsel Gratis,1
"Sambut Hari Sumpah Pemuda, Tokopedia Bagikan Kisah Sukses 2 Pelaku UMKM",0
"HEBOH !!! PEMAIN ARAB SAUDI DAPAT ROLLS ROYCE PHANTOM, STELAH TAKLUKAN ARGENTINA",1
"DIPIMPIN KYAI MA RUF DAN YENNY WAHID, WARGA NAHDIYIN RESTUI MAHFUD MD JADI CAWAPRES ANIES",1
"Wanita Pakai Sport Bra Disuruh Pakai Sweater oleh Pramugari, Dicap Tak Sopan",0
BNN Kampanyekan Anti Narkoba Lewat Pertandingan Tenis Meja di Bali,0
"November, Museum MACAN Persembahkan Pertunjukan Wayang Eksperimental",0
JOKOWI TERKEJUT!!GATOT NURMANTYO RESMI CAWAPRES ANIES PILIHAN RAKYAT DI 2024.,1
Kata Ketua MKMK soal Masinton PDIP Usul Hak Angket DPR terhadap MK,0
Anies Percaya Jokowi Akan Netral di Pilpres 2024,0
Jimly Ungkap Alasan Jadi Ketua MKMK: Tak Tega Lihat Image MK Kini Terpuruk,0
Foto ALIANSI PEKERJA SEPANJANG SUDIRMAN-KUNINGAN,1
"SBY Siap Kembalikan Dana Bank Century Rp6,7 Triliun untuk Bantu Covid-19",1
Menhan Prabowo Target Rampungkan 200 Titik Sumber Air hingga Akhir Tahun,0
Ian Latanro Resmi Dilantik Jadi PAW Anggota DPRD Sulsel Gantikan Andi Irma,0
"Kemenpora: Antusias Anak Muda di Politik Tinggi, Walau Banyak Antipati ke Partai",0
Jokowi akan Bekerja Sama dengan Beberapa Bank Menggunakan Dana Nasabah untuk Proyek Besar,1
"Buaya 9 Meter Terbesar Di dunia, Ditemukan di Danau Kota Maine Amerika Serikat",1
Golkar Jatim Yakin Prabowo-Gibran Bisa Rebut Suara Mataraman dari PDIP,0
"Curhat Wanita Depok Gagal Honeymoon, Dirawat di RS gegara Usus Buntu Imbas Diet",0
Tulisan Penolakan Omnibus Law oleh Dahlan Iskan,1
Tanda Kemenangan dari Alam untuk Paslon No. 2 Pilkada Jember 2020,1
Program Internet Gratis Pemerintah di situs program.internet.gratis.kominfo.go.id.kemeninfopw,1
Melihat Papua dan Aceh Sejahtera Timor Leste Ingin Gabung Dengan Indonesia,1
Penyiksaaan anak2 uyghur oleh china komunis,1
Pesan berantai Teresia Fidalgo,1
NasDem: Jokowi Undang 3 Capres Makan Siang Hari Ini,0
"Program Percetakan Alquran Dihentikan, Mantan Menag Menangis'",1
"Demo di Tugu Golong Gilig, Mahasiswa Jogja Coret Foto Gibran-Anwar Usman",0
Ada Kemeriahan Pameran UMKM di Ajang Tour of Kemala Banyuwangi,0
SUSUNAN KABINET KERJA JILID II JOKOWI MA RUF,1
Belum Ada Rencana Ujian Nasional 2019 Diselenggarakan sebanyak Tiga Kali,0
Kebersamaan Pemimpin Depok dengan Robot Prabowo Jokowi (Wowi),1
"Sri Sultan Hamengku Buwono X Katakan Cina dan Keturunannya Tidak Pantas Jadi Pemimpin di Bumi Nusantara dan Fakta Sejarah, Tionghoa adalah Satu-satunya Penghianat NKRI",1
Penemu Mobil Berbahan Bakar Air Dibunuh,1
"Dibayangi Tragedi Limpakuwus, Operasional Jembatan Kaca Bromo Amankah?",0
50 Kisi-kisi Soal Tes Kompetensi PPPK Teknis 2023 serta Kunci Jawabannya,0
Gelang Power Balance Dapat Menyembuhkan Corona,1
Hakim MK Arief Hidayat Ingatkan Hukum Indonesia Bukan Hukum Sekuler,0
DENGAN BANGGANYA MEREKA BERANI MEMAKAI SERAGAM MILITERNYA,1
Gubernur Provinsi Papua Meninggal Dunia,1
"Mantan Bos F1 Ngaku Lakukan Penipuan, Mau Coba-coba Ngemplang Pajak",0
Daftar 118 Warisan Budaya Tak Benda di Jabar,0
Membuka Lounge Judi di Arab Saudi |  Opening a Gambling Lounge in Saudi Arabia,1
"Nekat Fitnah Jokowi Di Depan Mata, Jokowi Tegas Ancam Prabowo Begini",1
Tidak Ada Klaim dari Anies Mengenai Merancang Lapangan Banteng Dari 0,0
Allied Telesis Mulai Produksi Switch di Batam,0
Pesan Kaesang untuk Para Santri: Manut Sama Pak Kiai,0
"Pengertian Sparing dan Manfaatnya, Termasuk Mengukur Kemampuan Atlet",0
Harga Vaksin di Indonesia 1000% Lebih Mahal Daripada di Brazil,1
ENAM ORANG TERNAMA INI SIAP PERANG DEMI DUKUNG ANIES,1
5G Hanya Chipnya Diganti,1
Review Huawei MatePad 11.5: Tablet Canggih Rasa Laptop dengan HarmonyOS,0
"Pendaftaran Capres-Cawapres 2024 Ditutup, KPU Lanjut Verifikasi Data",0
Gempuran Toko Online Tak Bikin Hasan Menyerah Jual Buku di Palasari,0
"Projo Sulsel Akui Tidak Sulit Jual Gibran di Pilpres, Raup Suara Generasi Z",0
Ustaz Abdul Somad Mengacungkan Jari 1 Mendukung Jokowi,1
"Ya Ampun! Lari-lari Ambi di Bandara Jadi Tren, Bikin Takut Penumpang Lain",0
"Sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera",1
IndoXXI dan LK21 Bahaya! Link Nonton Film Ini Bebas Malware Pencuri Data,0
"7 Artis Pria Indonesia yang Berdarah Batak, Pesonanya Menawan",0
menteri kesehatan America sdh menandatangani persetujuan penggunaan chip 666 untuk virus corona,1
Video SOK KRITIK FADLI ZON DICOPOT HINGGA BEGINI,1
